Training Material for the Foreign Employees	外籍员工培训教材	sample1-en-sample1-zh
Strategic, operating, reporting and compliance targets are key parts of conducting enterprise risk management.	战略目标、经营目标、报告目标和合规目标是实施全面风险管理的重要组成部分。	sample1-en-sample1-zh
ICBC has established a target management responsibility system, performing duty division-based and level-by-level accountability system.	工商银行建立目标管理责任制，实行分工负责制和逐级负责制。	sample1-en-sample1-zh
3. Risk management process	3.风险管理流程	sample1-en-sample1-zh
A risk management process refers to an entire process of a series of risk management activities including risk identification, risk measurement, risk control, risk monitoring and reporting. It shall be capable of implementing established strategic targets, and be matched to the Bank’s risk management culture.	风险管理流程是指包括风险识别、风险度量、风险控制、风险监测与报告等一系列风险管理活动的全过程，应能贯彻执行既定的战略目标，与银行风险管理文化相匹配。	sample1-en-sample1-zh
4. Risk management information and communication	4.风险管理信息与沟通	sample1-en-sample1-zh
ICBC builds data warehouse and management information system covering all levels of institutions and business areas, providing varied statistics required by risk management timely and accurately in order to effectively identify, measure and monitor risks.	工商银行建设覆盖各级机构、业务领域的数据仓库和管理信息系统，及时、准确地提供风险管理所需要的各种数据，以实现对风险的有效识别、计量、监测等。	sample1-en-sample1-zh
There are four types of communication ways regarding risk management information: top-down vertical communication, bottom-up vertical communication, horizontal communication and external communication.	风险管理信息的沟通方式可分为以下四类：自上而下的纵向沟通、自下而上的纵向沟通、横向沟通与外部沟通。	sample1-en-sample1-zh
5. Supervision and assessment	5.监督与评价	sample1-en-sample1-zh
ICBC, through continuous monitoring, individual assessment or the combination of the above two, supervises and assesses the effectiveness of risk management.	工商银行通过持续监控、个别评价或者两者结合对风险管理的有效性进行监督与评价。	sample1-en-sample1-zh
Continuous monitoring occurs during a normal process of risk management activity, and individual assessment is a supplementation for the former.	持续监控发生在风险管理活动的正常进程中，个别评价是对持续监控的补充。	sample1-en-sample1-zh
6. Group risk management	6.集团风险管理	sample1-en-sample1-zh
ICBC implements classification based management on its subsidiaries.	工商银行对附属机构实行分类管理。	sample1-en-sample1-zh
According to factors such as business nature, operation scale and management level of those subsidiaries, ICBC implements risk control and management upon them through capital distribution, limit management and differentiated authorization.	根据附属机构的业务属性、经营规模和管理水平等因素，通过资本分配、限额管理、差异化授权等工具，实现对附属机构风险的控制和管理。	sample1-en-sample1-zh
II. Risk Appetite and Management	二、风险偏好与管理	sample1-en-sample1-zh
Selecting risk appetite indictors follows those principles mainly:	风险偏好指标选取的原则主要包括:	sample1-en-sample1-zh
